Bank,review_text,review_score
VPBank NEO,App not support with Android 11,1
VPBank NEO,Really good. Nice arrangement.,4
VPBank NEO,Fast and easy!,5
VPBank NEO,"Some time, some error",4
VPBank NEO,Not very stable,3
VPBank NEO,Very good app to use. Nice looking,5
VPBank NEO,Good to use 👍,5
VPBank NEO,More easy And comfortable,5
VPBank NEO,"Crash, crash, crash.....",1
VPBank NEO,Crashes all the time,1
VPBank NEO,Very easy to use!,5
VPBank NEO,Can not input the money value when using Saving function.,2
VPBank NEO,"better than before, need more efforts!",3
VPBank NEO,Pls dont require us upgrade your system whenever I make transaction....,2
VPBank NEO,Very easy to use,5
VPBank NEO,This app gave me really annoying experience,1
VPBank NEO,Very bad services,1
VPBank NEO,"Intelligent app, thanks vpbank so much",5
VPBank NEO,Useful and fast,5
VPBank NEO,Good for the service,5
VPBank NEO,can not install app,1
VPBank NEO,Sometimes time have a trouble,4
VPBank NEO,Hard to reset password,1
VPBank NEO,Quick and convenience for me,4
VPBank NEO,A lot of bugs,1
VPBank NEO,Lots of improvements since my last review. Well done.,5
VPBank NEO,Slow and uncomfortable,2
VPBank NEO,Good internet banking service,5
VPBank NEO,best banking app,5
VPBank NEO,I love VPbank bz of the convinient and fast service that they provide,5
VPBank NEO,"Terrible customer service, Scam, ... Automatic deduce your money in acc",1
VPBank NEO,Working on android 11 now,5
VPBank NEO,App to many error,1
VPBank NEO,"Spam, wrong notification",1
VPBank NEO,No link to Credit card. Stupid.,1
VPBank NEO,Can't log in,1
VPBank NEO,I might as well do not use VP.,1
VPBank NEO,I cant open app,1
VPBank NEO,Good aps for tracking financial activities,5
VPBank NEO,look so good.,5
VPBank NEO,No problem so far. Easy to use.,5
VPBank NEO,Good vietnamese fintech app!!,5
VPBank NEO,Very good app,5
VPBank NEO,Update too long...,1
VPBank NEO,Good Bank app in Vietnam,5
VPBank NEO,Good. Easy to use,5
VPBank NEO,Crash on andoird 11 (22.09.2020),1
VPBank NEO,Transfer very fast,5
VPBank NEO,Can not install,3
VPBank NEO,It's fine to use.,5
VPBank NEO,How to use vietnamese in updated?,3
VPBank NEO,The worst app baking i have ever used,1
VPBank NEO,Sao kê credit card không real-time.,1
VPBank NEO,So far so good.,5
VPBank NEO,Poor UX & problematic,3
VPBank NEO,Cannt pay with vnpay qr,4
VPBank NEO,app not good,1
VPBank NEO,Very good good,5
VPBank NEO,Very bad . lag,1
VPBank NEO,A Great experience.,5
VPBank NEO,App is bad,1
VPBank NEO,"Chuyển tiền mất 1 ngày, quá lâu cho 1 ngân hàng điện tử. Transfer money take at least 1 day to receive the money. Worst bank ever.",1
VPBank NEO,"Cannot make Vnpay, stupid",2
VPBank NEO,Worst ux ever,1
VPBank NEO,Gd Ck nhanh.,5
VPBank NEO,App quad tuyệt,5
VPBank NEO,Nice,5
VPBank NEO,"Hiện ngôn ngữ không đúng, ngôn ngữ là tiếng Việt, nhưng app hiển thị là tiếng Anh. UX design quá kém, nút đổi ngôn ngữ chỉ hiện ở màn hình đăng nhập, muốn đổi phải logout hoặc thoát app chạy lại. Gửi email support không thấy ai trả lời. Tóm lại là quá tệ.",1
VPBank NEO,"App quá chán, mở ra treo cả máy",1
VPBank NEO,Mật khẩu nên có ít nhất 01 ký tự đặc biệt.,4
VPBank NEO,"Bắt buộc phải đánh giá, không cho tắt, quá phiền cho người dùng",1
VPBank NEO,Không đăng ký được vì câi quay video nhận dạng khuôn mặt.,1
VPBank NEO,"Đăng nhập bằng vân tay không hoạt động, vô app còn bị ăn quảng cáo tới lui",1
VPBank NEO,"Nhanh, gọn, tiện lợi.",5
VPBank NEO,Exellent,5
VPBank NEO,Good,4
VPBank NEO,"Ứng dụng treo or y cầu update liên tục, không báo trước, báo trc ngắn khiến việc sử dụng giao dịch bị gián đoạn",1
VPBank NEO,"Trong lịch sử giao dịch chỉ xem được số tiền đã chuyển, không xem được tài khoản người đã nhận, giao diện cũng không mượt mà, tất cả thua xa TPBank",1
VPBank NEO,Cứ sau mỗi lần update lên ver mới là mã pin bị vô hiệu hóa >> ko sign in app = mã pin đc phải dùng tới password?,3
VPBank NEO,Mời khách mở thẻ tín dụng xong bán thông tin khách hàng ra ngoài khiến khách nhận hàng chục cuộc điện thoại mời chào rút tiền từ thẻ mỗi ngày xong bỏ mặc khách. VÔ TRÁCH NGHIỆM.,1
VPBank NEO,"Không cho Quên mật khẩu trong ứng dụng, kêu gọi điện thoại tổng đài để Quên mật khẩu, tổng đài báo không còn hỗ trợ nữa. Ra quầy đổi mật khẩu tốn phí 22k, vừa dốt vừa làm tiền",1
VPBank NEO,OK,5
VPBank NEO,Giam tiền khách hàng.. Gọi hỗ trợ nhân viên làm việc qua loa.. Hẹn 2 đến 4 ngày nhưng không có động thái giải quyết. Gọi lên lại hẹn không hồi kết.. Kém. Mọi người chú ý khi sử dụng,1
VPBank NEO,"App cập nhật không khoá được thẻ. Còn sử dụng thẻ một phần vì tính năng khoá thẻ thông qua app, giờ ngân hàng bỏ chức năng đó thì rủi ro mất tiền tăng lên, có lẽ sẽ phải hủy thẻ, hơi buồn",1
VPBank NEO,Phiên bản mới tự nhiên không cho chụp màn hình. Vậy tôi phải làm sao để chứng minh đã nhận tiền của người khác? Không nên bảo mật kiểu này. Chụp ảnh màn hình là quyền của người dùng. Cập nhật: VPBank đã phản hồi nhanh và hứa sẽ cập nhật ứng dụng sớm và đúng như vậy.,5
VPBank NEO,"5 sao nhưng mình không muốn chê đâu nhưng thật sự khâu xử lý và nhận dạng hình ảnh bên app nên được cải thiện vì làm mình mất quá nhiều thời gian, mình nghĩ những người dùng khác sẽ rời đi nếu tốn quá nhiều tg để đợi app process. Hi vọng đội AI bên product sẽ review và update cho tối ưu hơn.",5
VPBank NEO,"Tốt, nhanh, rất hài lòng với VPBANK",5
VPBank NEO,Không cho chụp màn hình,1
VPBank NEO,Tại sao giờ không thể chụp ảnh màn hình,5
VPBank NEO,Ưngs dụng tốt. Ck nhanh,5
VPBank NEO,"App ngu như bò, nhận diện khuôn mặt chục lần không dc",1
VPBank NEO,"Làm ơn bật cái chụp màn hình lên nhé ,sửa xong thì t đánh giá 5sao nhé",1
VPBank NEO,Exellent service,5
VPBank NEO,Amazing app!!!,5
VPBank NEO,Tại sao bản cập nhật mới k cho phép chụp màn hình vậy. Thực sự quá bất tiện,4
VPBank NEO,"App không cho phép chụp screenshot (trên Android 12), cần thiết khi chụp biên lai giao dịch",4
VPBank NEO,Great app,5
VPBank NEO,Excellent. . . . Excellent,5
VPBank NEO,"Không tra ra kết quả lịch sử giao dịch thẻ tín dụng! Chỉ có thể chờ ra sao kê để xem, app cập nhật quá nhiều lỗi",1
VPBank NEO,"Thằng thiểu năng nào chặn chụp màn hình chuyển khoản thành công thế ? Ngu nó vừa chứ, team UX với Secs ăn cám lợn lớn lên à ?",1
VPBank NEO,"App thường load khá lâu, bản update mới nhất ko cho chụp màn hình chuyển tiền, chả biết có bảo vệ mn ko, chứ với 1 đứa cứ chuyển xong là chụp bill lại gửi khách hàng như mình thì cực kì ko thích, thêm cái app hay bị load lâu nữa. 1sao ở đây nhé, lúc nào thay đổi vào sửa sau, giờ chuyển bank tạm đã",1
VPBank NEO,Nhanh gọn lẹ dễ sử dụng,5
VPBank NEO,"Có cái bước chụp giấy tờ tùy thân mà cứ làm khó, làm kiểu gì cũng không được",2
VPBank NEO,"Fast, smooth",5
VPBank NEO,Để wifi thì không cho đăng nhập cứ loading ở màn log in phải đổi sang 4g. Làm ăn thế thì,2
VPBank NEO,Good,5
VPBank NEO,good,5
VPBank NEO,Dịch vụ tốt,5
VPBank NEO,Very good,5
VPBank NEO,"Cho đăng ký inick nhưng lại ko cho nhập chữ vào ô người nhận, đã hơn 1 tháng ko sửa, tester nên bị đuổi việc",1
VPBank NEO,App xài tạm. Nhưng chăm sóc khách hàng thì quá tệ,1
VPBank NEO,"Bản cập nhật mới nhất bị lỗi loop vô tận khi nhập pin OTP, không chuyển tiền được.",1
VPBank NEO,App rất tệ,1
VPBank NEO,Fast,5
VPBank NEO,ok,4
VPBank NEO,Good app. Nhưng không tìm thấy chức năng xóa người thụ hưởng.,4
VPBank NEO,"Ngân hàng làm ăn tệ nhất từng gặp. 1 ngày gọi 7749 cuộc điện thoại hỏi vớ va vớ vẩn dụ mở thẻ credit. Đã kêu ko có nhu cầu vẫn cứ gọi hoài. App thì lỗi lên lỗi xuống, bắt đổi password nhưng khi vào đổi thì lại hiện ""Unknow error"" =]]] Trash bank thật sự!",1
VPBank NEO,"Lúc cần gấp thì không dùng được, tối 30.4",1
VPBank NEO,Good job !,5
VPBank NEO,"App quá chậm, đăng ký tốn 2 tiếng đợi load mà vẫn chưa xong. Rước bực vào người",1
VPBank NEO,Rất tốt,5
VPBank NEO,Hài lòng,5
VPBank NEO,"Không thể xóa tài khoản đã lưu, làm tra soát trên app dc mà phải dùng máy tính. Thông báo số dư không hiện số tiền, chỉ hiện mỗi thông báo chung chung. Cần fix.",3
VPBank NEO,"Smart otp gần đây bị lỗi mật khẩu ko hợp lệ, mặc dù nhập đúng mk",3
VPBank NEO,"Spam quảng cáo hoài, không có tính năng tắt thông báo quảng cáo nữa chứ",1
VPBank NEO,App OTP quá tệ nhưng cứ ép người dùng phải đổi sang,2
VPBank NEO,Mở tài khoản có cái quay chân dung mà lỗi lên lỗi xuống quay k đc,1
VPBank NEO,"Push quảng cáo ít ít thôi Update 01/04/2022: 1 sao, Ép o ép --- 08/05/2022: login app yêu cầu đổi mật khẩu, đặt mk mới báo unknown error, gọi tổng đài hướng dẫn lòng vòng.",1
VPBank NEO,Tốt nhưng phí thường niên cao hơn các ngân hàng khác rất nhiều.,5
VPBank NEO,"ứng dụng tốt, đã cập nhật tất cả tiện ích trên đời. Hảo !",5
VPBank NEO,Không thể copy paste số tài khoản khi chuyển khoản.,5
VPBank NEO,Faster,5
VPBank NEO,"Thẻ tín dụng mình đã khoá, không phát sinh giao dịch nhưng đang có số nợ hơn 400 nghìn đồng, gọi tổng đài hỏi thì kêu chuyển line nhiều lần, tới ai cũng nói không nằm trong công việc của họ, kêu hướng dẫn mình tự xem trên app thì họ cũng không biết, chấm hỏi Ngân hàng? Có tra biến động số dư của thẻ tín dụng thôi mà lạ vậy, tốn tiền điện thoại, mất thời gian của khách.",1
VPBank NEO,"Lịch sử giao dịch của tk quá ít thông tin, k hiện thông tin người gửi/nhận, với chi tiết biên nhận chie hiển thị đúng 1 lần lúc mới chuyển xong, nên nếu quên ghi chú hay lưu biên nhận lại là coi như khỏi nhớ. Rồi lâu lâu lại bắt KH đổi pass, đã thế app ngân hàng cc gì quảng cáo ngập trời toàn dạng pop up không, cái app hay web nào cũng như cái app này chắc tức mà chết quá 😡",1
VPBank NEO,"Giao diện thân thiện, dễ dùng. Giao dịch nhanh chóng. Rất hài lòng.",5
VPBank NEO,App quảng cáo mở thẻ mà không thể tắt được qua dấu x góc trên bên trái. Quá tệ.,1
VPBank NEO,"Không hài lòng về thái độ nhân viên DVKH, nói chuyện như làm cha làm mẹ người ta, gọi điện thì chuyển máy qua lại đợi gần 20 phút",1
VPBank NEO,Cần thêm chức năng xem lại được màn hình chi tiết giao dịch. Hiện tại không có cách nào đưa thông tin đã chuyển tiền thành công cho người khác nếu quên chụp màn hình lúc vừa chuyển tiền xong. Xem trong thông báo hoặc sao kê cũng không biết tiền mình chuyển cho ai hoặc ai chuyển cho mình. 1. Bấm vào thông báo phải hiện lại được chi tiết giao dịch 2. Sao kê phải hiện đầy đủ nội dung giao dịch hoặc bấm vào cụ thể hiện ra được chi tiết giao dịch. Cảm ơn,2
VPBank NEO,PM hoạt động ổn định. Tt nhanh.,5
VPBank NEO,Đăng ký tài khoản cả ngày không được,1
VPBank NEO,Nice UI,5
VPBank NEO,Good job,5
VPBank NEO,Khong bao gio lien he duoc tong dai,1
VPBank NEO,GOOD APP,5
VPBank NEO,lỗi không thể kết nối mây chủ mấy ngày nay cài lại cũng không hết trong khi các máy khác dùng bt?,5
VPBank NEO,"Mình đăng ký phát hành thẻ tín dụng thôi, vậy mà một ngày đến 4, 5 cuộc điện thoại tư vấn từ ngân hàng. Phát phiền luôn ấy!",1
VPBank NEO,"Thỉnh thoảng app không thông báo biến động số dư khi có người ck tới tk. Nhưng nhìn chung là app mượt, đầy đủ chức năng. Nếu được nên bổ sung chức năng gửi sao kê hàng tháng qua email.",4
VPBank NEO,"Đã cài đặt cho phép hiển thị số biến động tài khoản, đã cho phép hiển thị nội dung thông báo... nhưng vẫn không thể thấy nội dung thông báo biến động. Tốn thời gian phải bấm vào. Không thể xem thông tin giao dịch (người nhận, người gửi...) trên app như sao kê. Lỡ chuyển khoản quên chụp màn hình là phải ra ngân hàng sao kê à?",1
VPBank NEO,"Update: Bản NEO tốt hơn trước nhiều. Tốc độ load cũng được cải thiện đáng kể. Đánh giá lại 5 sao! (Bản cũ 2017, 1 sao) NGUY HIỂM! Các bạn cân nhắc khi cài đặt sử dụng. App càng ngày càng lởm. Không còn đăng nhập được nữa. Lỡ nhập 3 lần sai sẽ bị tạm khóa tài khoản. Không rõ hệ thống dữ liệu của ngân hàng quản lý mật khẩu ra sao, nhưng hiện tại cùng 1 password chỉ còn đăng nhập được trên phiên bản mobile web. Phiên bản web trên desktop và các native app trên mobile đều báo sai mật khẩu.",5
VPBank NEO,"Trong giao diện tiếng Việt, mục gửi tiết kiệm online, khi hiện hợp đồng tiếng Việt nhưng nút nhấn lại là Accept và Reject.",4
VPBank NEO,"Giao dịch nhanh, thao tác app dễ dàng. Rất thích",5
VPBank NEO,Dịch vụ kém. Không bao giờ quay trở lại ngân hàng này.,1
VPBank NEO,Không thể quét thanh toán qua QR code khi chọn thanh toán bằng thẻ tín dụng....,4
VPBank NEO,Màn hình xác nhận giao dịch nên có thông tin giao dịch,3
VPBank NEO,Cập nhật thêm giao diện cho KHƯT đi VPBank ơi,4
VPBank NEO,Thích dùng APP của VPBank vì tiện lợi,5
VPBank NEO,"App cap nhat ok, chuyen khoan k co phi, app ngan hang ngon nhat minh tung xai",5
VPBank NEO,"App bật mãi không lên. Xóa đi cài lại, bật thì lên. Đăng ký xong không biết password đăng nhập",1
VPBank NEO,Good app.,5
VPBank NEO,Great,5
VPBank NEO,excellent,5
VPBank NEO,Love it,5
VPBank NEO,"Quảng cáo quá nhiều, cực kỳ phiền toái khi sử dụng app. Không có chỗ để tắt noti quảng cáo.",1
VPBank NEO,"Giao dịch nhanh và thuận tiện, xử lý kĩ thuật tốt, hỗ trợ nhanh chóng. Đội ngũ tư vấn nhiệt tình, chuyên nghiệp.",5
